Round,Pick,Pick Value,Value Standardization,Year,Player,Pos.,College,Original Pick,Drafting Team,Yrs,G,MP,PTS,TRB,AST,FG%,3P%,FT%,MP,PTS,TRB,AST,WS,WS/48,BPM,VORP,Year,WS Standardized,Value
2,34,320,0.056410256,1994,Gaylon Nickerson,G,Northwestern Oklahoma State University,ATL,Atlanta Hawks ,1,4,42,15,5,1,0.333,0,1,10.5,3.8,1.3,0.3,0.1,0.076,-1.2,0,1994,0.005743001,-0.050667256
2,35,300,0.051282051,1994,Michael Smith,F,Providence,SAC,Sacramento Kings,7,449,10552,2527,3193,661,0.538,0.143,0.529,23.5,5.6,7.1,1.5,23.4,0.107,-0.1,5.1,1994,0.173007897,0.121725845
2,36,290,0.048717949,1994,Andrei Fetisov#,F,,BOS,Boston Celtics,0,0,0,0,0,0,,,,,,,,0,,,0,1994,0.005025126,-0.043692823
2,37,280,0.046153846,1994,Dontonio Wingfield,F,Cincinnati,SEA,Seattle/Oklahoma City Thunder ,4,114,1146,423,275,76,0.389,0.309,0.721,10.1,3.7,2.4,0.7,1.8,0.074,-2.6,-0.2,1994,0.017946877,-0.028206969
2,38,270,0.043589744,1994,Darrin Hancock,G/F,Kansas,CHH,Charlotte Hornets/Bobcats,3,133,1395,467,169,89,0.53,0.333,0.579,10.5,3.5,1.3,0.7,1.1,0.038,-3.3,-0.5,1994,0.012921752,-0.030667992
2,39,250,0.038461538,1994,Anthony Miller,F,Michigan State,GSW,Golden State Warriors ,8,181,1637,510,488,66,0.51,0.25,0.576,9,2.8,2.7,0.4,3.8,0.11,-2.6,-0.2,1994,0.032304379,-0.006157159
2,40,240,0.035897436,1994,Jeff Webster,F,Oklahoma,MIA,Miami Heat,1,11,58,18,7,3,0.348,0.333,,5.3,1.6,0.6,0.3,0,-0.03,-5.5,-0.1,1994,0.005025126,-0.03087231
2,41,230,0.033333333,1994,William Njoku#,PF,,IND,Indiana Pacers,0,0,0,0,0,0,,,,,,,,0,,,0,1994,0.005025126,-0.028308208
2,42,220,0.030769231,1994,Gary Collier#,SF,Tulsa,CLE,Cleveland Cavaliers,0,0,0,0,0,0,,,,,,,,0,,,0,1994,0.005025126,-0.025744105
2,43,210,0.028205128,1994,Shawnelle Scott,C,St. John's,POR,Portland Trail Blazers,4,105,634,189,228,20,0.464,,0.465,6,1.8,2.2,0.2,1.3,0.101,-3.8,-0.3,1994,0.014357502,-0.013847626
2,44,200,0.025641026,1994,Damon Bailey#,G,Indiana,IND,Indiana Pacers,0,0,0,0,0,0,,,,,,,,0,,,0,1994,0.005025126,-0.0206159
2,45,190,0.023076923,1994,Dwayne Morton,F,Louisville,GSW,Golden State Warriors,1,41,395,167,58,18,0.388,0.36,0.682,9.6,4.1,1.4,0.4,0.2,0.025,-3.5,-0.1,1994,0.006460876,-0.016616047
2,46,180,0.020512821,1994,Voshon Lenard,SG,Minnesota,MIL,Milwaukee Bucks ,11,565,15349,6745,1609,1180,0.415,0.384,0.787,27.2,11.9,2.8,2.1,29.6,0.093,0,7.9,1994,0.217516152,0.197003332
2,47,170,0.017948718,1994,Jamie Watson,F,South Carolina,UTA,Utah Jazz,4,102,1248,323,149,117,0.468,0.316,0.694,12.2,3.2,1.5,1.1,1.2,0.045,-1.5,0.2,1994,0.013639627,-0.004309091
2,48,160,0.015384615,1994,Jevon Crudup#,F/C,Missouri,DET,Detroit Pistons,0,0,0,0,0,0,,,,,,,,0,,,0,1994,0.005025126,-0.01035949
2,49,150,0.012820513,1994,Kris Bruton#,SF,Benedict College,CHI,Chicago Bulls,0,0,0,0,0,0,,,,,,,,0,,,0,1994,0.005025126,-0.007795387
2,50,140,0.01025641,1994,Charles Claxton,C,Georgia,PHO,Phoenix Suns,1,3,7,2,2,0,0.5,,0,2.3,0.7,0.7,0,0,-0.179,-18.9,0,1994,0.005025126,-0.005231285
2,51,130,0.007692308,1994,Lawrence Funderburke,PF,Ohio State,SAC,Sacramento Kings ,7,318,4726,2031,1142,183,0.506,0.118,0.675,14.9,6.4,3.6,0.6,12.9,0.131,-0.5,1.8,1994,0.097631012,0.089938705
2,52,120,0.005128205,1994,Anthony Goldwire,PG,Houston,PHO,Phoenix Suns ,8,266,4951,1667,359,737,0.407,0.386,0.792,18.6,6.3,1.3,2.8,6.4,0.062,-1.8,0.3,1994,0.050969131,0.045840926
2,53,110,0.002564103,1994,Albert Burditt#,PF,Texas,HOU,Houston Rockets,0,0,0,0,0,0,,,,,,,,0,,,0,1994,0.005025126,0.002461023
2,54,100,0,1994,Željko Rebra?a,C,,SEA,Seattle/Oklahoma City Thunder ,5,215,3280,1276,688,88,0.527,,0.792,15.3,5.9,3.2,0.4,8.3,0.121,-2.3,-0.2,1994,0.064608758,0.064608758
1,1,4000,1,1993,Chris Webber*,PF/C,Michigan,ORL,Golden State Warriors,15,831,30847,17182,8124,3526,0.479,0.299,0.649,37.1,20.7,9.8,4.2,84.7,0.132,3.4,42.1,1993,0.96843292,-0.03156708
1,2,3100,0.769230769,1993,Shawn Bradley,C,BYU,PHI,Philadelphia 76ers,12,832,19531,6752,5268,573,0.457,0.103,0.716,23.5,8.1,6.3,0.7,40.7,0.1,-0.2,8.9,1993,0.472378805,-0.296851964
1,3,2670,0.658974359,1993,Penny Hardaway*,PG/SG,Memphis,GSW,Orlando Magic,14,704,23711,10684,3146,3525,0.458,0.316,0.774,33.7,15.2,4.5,5,61.9,0.125,2.5,26.9,1993,0.711386697,0.052412338
1,4,2410,0.592307692,1993,Jamal Mashburn*,SF,Kentucky,DAL,Dallas Mavericks,11,611,22762,11644,3271,2414,0.418,0.345,0.766,37.3,19.1,5.4,4,43.7,0.092,0.3,13.4,1993,0.506200676,-0.086107016
1,5,2240,0.548717949,1993,Isaiah Rider,SG,UNLV,MIN,Minnesota Timberwolves,9,563,17851,9405,2166,1535,0.443,0.352,0.812,31.7,16.7,3.8,2.7,22.8,0.061,-1,4.5,1993,0.270574972,-0.278142977
1,6,2110,0.515384615,1993,Calbert Cheaney,SG/SF,Indiana,WSB,Washington Bullets/Wizards,13,825,22007,7826,2610,1398,0.466,0.298,0.691,26.7,9.5,3.2,1.7,23.1,0.05,-2.5,-2.9,1993,0.273957159,-0.241427456
1,7,2000,0.487179487,1993,Bobby Hurley,PG,Duke,SAC,Sacramento Kings,5,269,4170,1032,283,880,0.353,0.272,0.769,15.5,3.8,1.1,3.3,-1.2,-0.014,-5.3,-3.5,1993,0,-0.487179487
1,8,1910,0.464102564,1993,Vin Baker*,PF,University of Hartford,MIL,Milwaukee Bucks,13,791,25737,11839,5867,1509,0.485,0.215,0.638,32.5,15,7.4,1.9,47,0.088,-1.2,5.4,1993,0.543404735,0.079302171
1,9,1830,0.443589744,1993,Rodney Rogers,PF,Wake Forest,DEN,Denver Nuggets,12,866,21873,9468,3881,1722,0.451,0.347,0.69,25.3,10.9,4.5,2,38.8,0.085,-0.3,9.7,1993,0.450958286,0.007368543
1,10,1720,0.415384615,1993,Lindsey Hunter,PG,Jackson State University,DET,Detroit Pistons ,17,937,23253,7956,2021,2506,0.388,0.36,0.746,24.8,8.5,2.2,2.7,32.9,0.068,-0.4,9.4,1993,0.384441939,-0.030942676
1,11,1600,0.384615385,1993,Allan Houston+,SG,Tennessee,DET,Detroit Pistons,12,839,28311,14551,2434,1990,0.444,0.402,0.863,33.7,17.3,2.9,2.4,55.3,0.094,0.1,14.9,1993,0.636978579,0.252363195
1,12,1500,0.358974359,1993,George Lynch,SF,UNC,LAL,Los Angeles Lakers,12,774,17683,5109,3902,1121,0.446,0.306,0.652,22.8,6.6,5,1.4,32.3,0.088,-0.4,7.3,1993,0.377677565,0.018703206
1,13,1400,0.333333333,1993,Terry Dehere,SG,Seton Hall,LAC,Los Angeles Clippers,6,402,7305,3235,588,1034,0.411,0.378,0.779,18.2,8,1.5,2.6,7.3,0.048,-2.6,-1.1,1993,0.095828636,-0.237504697
1,14,1320,0.312820513,1993,Scott Haskin,PF,Oregon State,IND,Indiana Pacers,1,27,186,55,55,6,0.467,,0.684,6.9,2,2,0.2,0.3,0.087,-2.8,0,1993,0.016910936,-0.295909577
1,15,1240,0.292307692,1993,Doug Edwards,SF,Florida State,ATL,Atlanta Hawks,3,85,838,203,153,60,0.378,0,0.709,9.9,2.4,1.8,0.7,0.2,0.013,-4.8,-0.6,1993,0.01578354,-0.276524152
1,16,1180,0.276923077,1993,Rex Walters,SG,Kansas,NJN,New Jersey/Brooklyn Nets ,7,335,4602,1547,403,569,0.441,0.361,0.809,13.7,4.6,1.2,1.7,6.3,0.066,-2,0,1993,0.084554679,-0.192368398
1,17,1130,0.264102564,1993,Greg Graham,SG,Indiana,CHH,Charlotte Hornets/Bobcats,5,207,2530,938,219,201,0.407,0.29,0.775,12.2,4.5,1.1,1,1.3,0.025,-3.8,-1.2,1993,0.028184893,-0.235917671
1,18,1080,0.251282051,1993,Luther Wright,C,Seton Hall,UTA,Utah Jazz,1,15,92,19,10,0,0.348,0,0.75,6.1,1.3,0.7,0,-0.1,-0.064,-12.3,-0.2,1993,0.012401353,-0.238880698
1,19,1030,0.238461538,1993,Acie Earl,C,Iowa,BOS,Boston Celtics,4,193,2512,980,517,61,0.403,0,0.667,13,5.1,2.7,0.3,0.3,0.005,-5.9,-2.5,1993,0.016910936,-0.221550603
1,20,980,0.225641026,1993,Scott Burrell,SF,UConn,CHH,Charlotte Hornets/Bobcats,8,383,7592,2647,1332,527,0.418,0.373,0.723,19.8,6.9,3.5,1.4,16.4,0.104,0.7,5.2,1993,0.198421646,-0.02721938
1,21,920,0.21025641,1993,James Robinson,SG,Alabama,POR,Portland Trail Blazers,7,381,6935,2882,660,715,0.394,0.348,0.666,18.2,7.6,1.7,1.9,5.8,0.04,-2,0,1993,0.0789177,-0.13133871
1,22,860,0.194871795,1993,Chris Mills,SF,Arizona,CLE,Cleveland Cavaliers,10,568,17282,6357,2808,1063,0.432,0.351,0.817,30.4,11.2,4.9,1.9,37.7,0.105,-0.5,6.8,1993,0.438556933,0.243685139
1,23,800,0.179487179,1993,Ervin Johnson,C,New Orleans,SEA,Seattle/Oklahoma City Thunder ,13,845,16989,3473,5148,387,0.505,0.2,0.605,20.1,4.1,6.1,0.5,37.8,0.107,-1.4,2.6,1993,0.439684329,0.26019715
1,24,750,0.166666667,1993,Sam Cassell*,PG,Florida State,HOU,Houston Rockets,15,993,29812,15635,3221,5939,0.454,0.331,0.861,30,15.7,3.2,6,87.5,0.141,1.8,28.8,1993,1,0.833333333
1,25,700,0.153846154,1993,Corie Blount,PF,Cincinnati,CHI,Chicago Bulls,11,644,9925,2287,2690,460,0.471,0.115,0.587,15.4,3.6,4.2,0.7,18.2,0.088,-2.5,-1.1,1993,0.218714769,0.064868615
1,26,660,0.143589744,1993,Geert Hammink,C,LSU,ORL,Orlando Magic ,3,8,27,14,7,2,0.4,,0.667,3.4,1.8,0.9,0.3,0.1,0.089,-3.7,0,1993,0.014656144,-0.128933599
1,27,620,0.133333333,1993,Malcolm Mackey,PF,Georgia Tech,PHO,Phoenix Suns,1,22,69,32,24,1,0.378,0,0.5,3.1,1.5,1.1,0,0.1,0.036,-8.7,-0.1,1993,0.014656144,-0.118677189
2,28,570,0.120512821,1993,Lucious Harris,PG,Cal State Long Beach,DAL,Dallas Mavericks,12,800,15701,5784,1864,1130,0.426,0.348,0.79,19.6,7.2,2.3,1.4,28.7,0.088,-0.9,4.5,1993,0.337091319,0.216578499
2,29,520,0.107692308,1993,Sherron Mills#,F/C,Virginia Commonwealth,MIN,Minnesota Timberwolves,0,0,0,0,0,0,,,,,,,,0,,,0,1993,0.013528749,-0.094163559
2,30,470,0.094871795,1993,Gheorghe Mure?an,C,,WSB,Washington Bullets/Wizards,6,307,6729,3020,1957,150,0.573,0,0.644,21.9,9.8,6.4,0.5,19,0.136,-0.3,2.9,1993,0.227733935,0.13286214
2,31,360,0.066666667,1993,Evers Burns,F,Maryland,SAC,Sacramento Kings,1,23,143,56,30,9,0.4,,0.522,6.2,2.4,1.3,0.4,0.1,0.02,-5.5,-0.1,1993,0.014656144,-0.052010522
2,32,350,0.064102564,1993,Alphonso Ford,SG,Mississippi Valley State University,PHI,Philadelphia 76ers,2,11,114,35,20,10,0.308,0.1,0.5,10.4,3.2,1.8,0.9,-0.4,-0.153,-8.4,-0.2,1993,0.009019166,-0.055083398
2,33,330,0.058974359,1993,Eric Riley,C,Michigan,DAL,Dallas Mavericks,5,186,1844,574,479,60,0.456,0,0.704,9.9,3.1,2.6,0.3,2.5,0.066,-3.8,-0.9,1993,0.041713641,-0.017260717
2,34,320,0.056410256,1993,Darnell Mee,SG,Western Kentucky,GSW,Golden State Warriors,2,40,293,76,36,18,0.312,0.222,0.444,7.3,1.9,0.9,0.5,-0.1,-0.02,-2.8,-0.1,1993,0.012401353,-0.044008904
2,35,300,0.051282051,1993,Ed Stokes,C,Arizona,MIA,Miami Heat,1,4,17,3,4,1,0.333,,0.5,4.3,0.8,1,0.3,0,-0.077,-7.6,0,1993,0.013528749,-0.037753303
2,36,290,0.048717949,1993,John Best#,F/C,Tennessee Technological University,NJN,New Jersey/Brooklyn Nets ,0,0,0,0,0,0,,,,,,,,0,,,0,1993,0.013528749,-0.0351892
2,37,280,0.046153846,1993,Nick Van Exel+,PG,Cincinnati,LAL,Los Angeles Lakers,13,880,28969,12658,2545,5777,0.405,0.357,0.794,32.9,14.4,2.9,6.6,55.9,0.093,0.4,17.7,1993,0.643742954,0.597589108
2,38,270,0.043589744,1993,Conrad McRae#,PF,Syracuse,WSB,Washington Bullets/Wizards,0,0,0,0,0,0,,,,,,,,0,,,0,1993,0.013528749,-0.030060995
2,39,250,0.038461538,1993,Thomas Hill#,SG/SF,Duke,IND,Indiana Pacers,0,0,0,0,0,0,,,,,,,,0,,,0,1993,0.013528749,-0.02493279
2,40,240,0.035897436,1993,Rich Manning,C,Washington,ATL,Atlanta Hawks,2,55,512,182,94,10,0.415,0.4,0.643,9.3,3.3,1.7,0.2,-0.3,-0.028,-8.3,-0.8,1993,0.010146561,-0.025750874
2,41,230,0.033333333,1993,Anthony Reed#,F,Tulane,CHI,Chicago Bulls,0,0,0,0,0,0,,,,,,,,0,,,0,1993,0.013528749,-0.019804585
2,42,220,0.030769231,1993,Adonis Jordan,PG,Kansas,SEA,Seattle/Oklahoma City Thunder ,2,10,97,21,6,22,0.296,0.25,0.5,9.7,2.1,0.6,2.2,0,-0.015,-2.9,0,1993,0.013528749,-0.017240482
2,43,210,0.028205128,1993,Josh Grant,PF,Utah,DEN,Denver Nuggets,1,53,382,157,89,24,0.404,0.279,0.759,7.2,3,1.7,0.5,0.5,0.06,-2.3,0,1993,0.019165727,-0.009039401
2,44,200,0.025641026,1993,Alex Holcombe#,C,Baylor,SAC,Sacramento Kings,0,0,0,0,0,0,,,,,,,,0,,,0,1993,0.013528749,-0.012112277
2,45,190,0.023076923,1993,Bryon Russell,SF,Cal State Long Beach,UTA,Utah Jazz,13,841,19805,6663,2914,1085,0.431,0.369,0.75,23.5,7.9,3.5,1.3,47.4,0.115,0.3,11.8,1993,0.547914318,0.524837395
2,46,180,0.020512821,1993,Richard Petruška,C,UCLA,HOU,Houston Rockets,1,22,92,53,31,1,0.435,0.467,0.75,4.2,2.4,1.4,0,0,-0.014,-8.2,-0.1,1993,0.013528749,-0.006984072
2,47,170,0.017948718,1993,Chris Whitney,PG,Clemson,SAS,San Antonio Spurs,11,579,10052,3738,815,1613,0.395,0.361,0.875,17.4,6.5,1.4,2.8,21.2,0.101,-0.2,4.6,1993,0.25253664,0.234587922
2,48,160,0.015384615,1993,Kevin Thompson,C,NC State,POR,Portland Trail Blazers,1,14,58,13,13,3,0.429,0,0.5,4.1,0.9,0.9,0.2,0,-0.016,-8.1,-0.1,1993,0.013528749,-0.001855867
2,49,150,0.012820513,1993,Mark Buford#,C,Mississippi Valley State University,PHO,Phoenix Suns,0,0,0,0,0,0,,,,,,,,0,,,0,1993,0.013528749,0.000708236
2,50,140,0.01025641,1993,Marcelo Nicola#,PF,,HOU,Houston Rockets,0,0,0,0,0,0,,,,,,,,0,,,0,1993,0.013528749,0.003272338
2,51,130,0.007692308,1993,Spencer Dunkley#,C,University of Delaware,IND,Indiana Pacers,0,0,0,0,0,0,,,,,,,,0,,,0,1993,0.013528749,0.005836441
2,52,120,0.005128205,1993,Mike Peplowski,C,Michigan State,SAC,Sacramento Kings,3,68,705,194,176,26,0.556,0,0.531,10.4,2.9,2.6,0.4,1,0.067,-4.5,-0.4,1993,0.024802706,0.019674501
2,53,110,0.002564103,1993,Leonard White#,F,Southern University and A&M College,LAC,Los Angeles Clippers,0,0,0,0,0,0,,,,,,,,0,,,0,1993,0.013528749,0.010964646
2,54,100,0,1993,Byron Wilson#,SG/SF,Utah,PHO,Phoenix Suns,0,0,0,0,0,0,,,,,,,,0,,,0,1993,0.013528749,0.013528749
1,1,4000,1,1992,Shaquille O'Neal^,C,LSU,ORL,Orlando Magic,19,1207,41918,28596,13099,3026,0.582,0.045,0.527,34.7,23.7,10.9,2.5,181.7,0.208,5.1,75.5,1992,1,0
1,2,3100,0.769230769,1992,Alonzo Mourning^,C,Georgetown,CHH,Charlotte Hornets/Bobcats,15,838,25975,14311,7137,946,0.527,0.247,0.692,31,17.1,8.5,1.1,89.7,0.166,2.2,27.6,1992,0.495060373,-0.274170396
1,3,2670,0.658974359,1992,Christian Laettner+,PF,Duke,MIN,Minnesota Timberwolves,13,868,25760,11121,5806,2224,0.48,0.261,0.82,29.7,12.8,6.7,2.6,64.9,0.121,1,19.5,1992,0.358946213,-0.300028146
1,4,2410,0.592307692,1992,Jimmy Jackson,SG,Ohio State,DAL,Dallas Mavericks,14,885,29067,12690,4152,2851,0.428,0.365,0.825,32.8,14.3,4.7,3.2,35.8,0.059,-0.9,8.2,1992,0.199231614,-0.393076079
1,5,2240,0.548717949,1992,LaPhonso Ellis,PF,Notre Dame,DEN,Denver Nuggets,11,624,17616,7410,4032,981,0.452,0.302,0.73,28.2,11.9,6.5,1.6,32.8,0.089,-1,4.6,1992,0.182766191,-0.365951758
1,6,2110,0.515384615,1992,Tom Gugliotta+,PF,NC State,WSB,Washington Bullets/Wizards,13,763,23556,9895,5589,2140,0.451,0.284,0.757,30.9,13,7.3,2.8,40.2,0.082,0.6,15.3,1992,0.2233809,-0.292003715
1,7,2000,0.487179487,1992,Walt Williams,SF,Maryland,SAC,Sacramento Kings,11,708,18818,8385,2794,1637,0.425,0.379,0.743,26.6,11.8,3.9,2.3,33.9,0.087,0.5,11.7,1992,0.188803513,-0.298375975
1,8,1910,0.464102564,1992,Todd Day,SG,Arkansas,MIL,Milwaukee Bucks,8,483,12214,5917,1649,713,0.406,0.345,0.739,25.3,12.3,3.4,1.5,17.5,0.069,-0.9,3.4,1992,0.098792536,-0.365310028
1,9,1830,0.443589744,1992,Clarence Weatherspoon,PF,University of Southern Mississippi,PHI,Philadelphia 76ers,13,915,27736,10483,6846,1346,0.471,0.196,0.743,30.3,11.5,7.5,1.5,58.4,0.101,-0.3,11.8,1992,0.323271131,-0.120318613
1,10,1720,0.415384615,1992,Adam Keefe,PF,Stanford,ATL,Atlanta Hawks,9,617,10334,3107,2556,427,0.502,0.071,0.714,16.7,5,4.1,0.7,24.9,0.116,-1.3,1.7,1992,0.139407245,-0.275977371
1,11,1600,0.384615385,1992,Robert Horry,SF,Alabama,HOU,Houston Rockets,16,1107,27069,7715,5269,2343,0.425,0.341,0.726,24.5,7,4.8,2.1,66.3,0.118,1.9,26.4,1992,0.366630077,-0.017985308
1,12,1500,0.358974359,1992,Harold Miner,SG,USC,MIA,Miami Heat,4,200,3748,1801,432,245,0.46,0.311,0.785,18.7,9,2.2,1.2,4.2,0.053,-3,-0.9,1992,0.025795829,-0.33317853
1,13,1400,0.333333333,1992,Bryant Stith,SG,Virginia,DEN,Denver Nuggets ,10,586,16417,5946,1983,1178,0.424,0.329,0.841,28,10.1,3.4,2,29.5,0.086,-0.8,4.9,1992,0.164654226,-0.168679107
1,14,1320,0.312820513,1992,Malik Sealy,SF,St. John's,IND,Indiana Pacers,8,493,11720,4955,1585,816,0.426,0.292,0.809,23.8,10.1,3.2,1.7,17.1,0.07,-1.2,2.2,1992,0.096597146,-0.216223367
1,15,1240,0.292307692,1992,Anthony Peeler,SG,Missouri,LAL,Los Angeles Lakers,13,827,20464,8017,2136,1956,0.427,0.384,0.799,24.7,9.7,2.6,2.4,30.7,0.072,-0.7,6.6,1992,0.171240395,-0.121067297
1,16,1180,0.276923077,1992,Randy Woods,PG,La Salle,LAC,Los Angeles Clippers,4,151,1093,356,93,257,0.34,0.305,0.683,7.2,2.4,0.6,1.7,0.6,0.026,-1.5,0.1,1992,0.006037322,-0.270885755
1,17,1130,0.264102564,1992,Doug Christie,SG,Pepperdine,SEA,Seattle/Oklahoma City Thunder ,15,827,26079,9301,3382,2992,0.426,0.354,0.821,31.5,11.2,4.1,3.6,55.7,0.102,1.1,20.7,1992,0.30845225,0.044349686
1,18,1080,0.251282051,1992,Tracy Murray,SF,UCLA,SAS,San Antonio Spurs,12,659,12103,5943,1649,508,0.43,0.388,0.829,18.4,9,2.5,0.8,24.1,0.096,-0.1,5.8,1992,0.135016465,-0.116265586
1,19,1030,0.238461538,1992,Don MacLean,PF,UCLA,DET,Los Angeles Clippers,9,319,6679,3490,1210,404,0.455,0.284,0.765,20.9,10.9,3.8,1.3,9.4,0.067,-2.5,-0.9,1992,0.054335895,-0.184125644
1,20,980,0.225641026,1992,Hubert Davis,SG,UNC,NYK,New York Knicks,12,685,15143,5583,1045,1172,0.458,0.441,0.837,22.1,8.2,1.5,1.7,27.7,0.088,-0.9,4.2,1992,0.154774973,-0.070866053
1,21,920,0.21025641,1992,Jon Barry,SG,Georgia Tech,BOS,Boston Celtics,14,821,13880,4715,1513,1784,0.434,0.392,0.848,16.9,5.7,1.8,2.2,37.2,0.129,1.8,13.4,1992,0.206915477,-0.003340933
1,22,860,0.194871795,1992,Oliver Miller,C,Arkansas,PHO,Phoenix Suns,9,493,11338,3625,2893,1061,0.534,0.116,0.639,23,7.4,5.9,2.2,21.1,0.089,0.6,7.4,1992,0.118551043,-0.076320752
1,23,800,0.179487179,1992,Lee Mayberry,PG,Arkansas,MIL,Milwaukee Bucks ,7,496,10337,2546,642,1767,0.415,0.377,0.659,20.8,5.1,1.3,3.6,7.9,0.036,-2.9,-2.3,1992,0.046103183,-0.133383996
1,24,750,0.166666667,1992,Latrell Sprewell*,SG,Alabama,GSW,Golden State Warriors,13,913,35270,16712,3724,3664,0.425,0.337,0.804,38.6,18.3,4.1,4,56.3,0.077,0.4,21,1992,0.311745335,0.145078668
1,25,700,0.153846154,1992,Elmore Spencer,C,UNLV,LAC,Los Angeles Clippers ,5,157,2641,923,555,109,0.516,0,0.58,16.8,5.9,3.5,0.7,0,0.001,-4.6,-1.7,1992,0.002744237,-0.151101917
1,26,660,0.143589744,1992,Dave Johnson,SF,Syracuse,POR,Portland Trail Blazers,2,59,475,204,64,17,0.365,0.2,0.663,8.1,3.5,1.1,0.3,-0.3,-0.032,-8.2,-0.7,1992,0.001097695,-0.142492049
1,27,620,0.133333333,1992,Byron Houston,PF,Oklahoma State,CHI,Chicago Bulls,4,214,2674,835,648,114,0.456,0.256,0.676,12.5,3.9,3,0.5,3.9,0.069,-3.9,-1.3,1992,0.024149286,-0.109184047
2,28,570,0.120512821,1992,Marlon Maxey,PF,Texas-El Paso,MIN,Minnesota Timberwolves,2,98,1146,479,363,22,0.542,0,0.685,11.7,4.9,3.7,0.2,2.6,0.109,-3,-0.3,1992,0.01701427,-0.10349855
2,29,520,0.107692308,1992,P. J. Brown,PF,Louisiana Tech,NJN,New Jersey/Brooklyn Nets ,15,1089,33823,9870,8409,1661,0.46,0.136,0.794,31.1,9.1,7.7,1.5,89.8,0.128,0,17.4,1992,0.495609221,0.387916913
2,30,470,0.094871795,1992,Sean Rooks,PF/C,Arizona,DAL,Dallas Mavericks,12,749,13560,4676,2877,631,0.459,0.091,0.699,18.1,6.2,3.8,0.8,16.2,0.057,-2.9,-3.1,1992,0.091657519,-0.003214276
2,31,360,0.066666667,1992,Reggie Smith,C,TCU,POR,Portland Trail Blazers,2,66,384,99,120,5,0.394,0,0.404,5.8,1.5,1.8,0.1,0.4,0.051,-5.1,-0.3,1992,0.004939627,-0.06172704
2,32,350,0.064102564,1992,Brent Price,G,Oklahoma,WSB,Washington Bullets/Wizards,9,418,7007,2481,684,1236,0.426,0.387,0.824,16.8,5.9,1.6,3,12,0.082,-0.8,2.2,1992,0.068605928,0.004503363
2,33,330,0.058974359,1992,Corey Williams,G,Oklahoma State,CHI,Chicago Bulls,2,39,288,92,37,29,0.367,0.25,0.826,7.4,2.4,0.9,0.7,0.2,0.037,-5.6,-0.3,1992,0.003841932,-0.055132427
2,34,320,0.056410256,1992,Chris Smith,G,UConn,MIN,Minnesota Timberwolves,3,224,3956,1140,291,627,0.435,0.366,0.713,17.7,5.1,1.3,2.8,3.2,0.039,-2.3,-0.3,1992,0.020307355,-0.036102902
2,35,300,0.051282051,1992,Tony Bennett,G,Green Bay,CHH,Charlotte Hornets/Bobcats,3,152,1886,538,155,303,0.412,0.335,0.732,12.4,3.5,1,2,1.6,0.041,-2.7,-0.3,1992,0.011525796,-0.039756255
2,36,290,0.048717949,1992,Duane Cooper,G,USC,LAL,Los Angeles Lakers,2,88,781,204,59,178,0.402,0.216,0.72,8.9,2.3,0.7,2,-0.5,-0.032,-6.1,-0.8,1992,0,-0.048717949
2,37,280,0.046153846,1992,Isaiah Morris,F,Arkansas,MIA,Miami Heat,1,25,102,55,12,4,0.456,,0.75,4.1,2.2,0.5,0.2,0,-0.022,-5.7,-0.1,1992,0.002744237,-0.043409609
2,38,270,0.043589744,1992,Elmer Bennett,G,Notre Dame,ATL,Atlanta Hawks,3,21,159,48,10,22,0.34,0.273,0.722,7.6,2.3,0.5,1,-0.3,-0.095,-6.9,-0.2,1992,0.001097695,-0.042492049
2,39,250,0.038461538,1992,Litterial Green,G,Georgia,CHI,Chicago Bulls,5,148,1189,423,75,182,0.42,0.077,0.665,8,2.9,0.5,1.2,1.6,0.066,-2.4,-0.1,1992,0.011525796,-0.026935743
2,40,240,0.035897436,1992,Steve Rogers#,SG/SF,Alabama State University,NJN,New Jersey/Brooklyn Nets ,0,0,0,0,0,0,,,,,,,,0,,,0,1992,0.002744237,-0.033153199
2,41,230,0.033333333,1992,Popeye Jones,F,Murray State,HOU,Houston Rockets,11,535,12579,3726,3981,696,0.447,0.281,0.751,23.5,7,7.4,1.3,22,0.084,-2.6,-2.1,1992,0.12349067,0.090157336
2,42,220,0.030769231,1992,Matt Geiger,C,Georgia Tech,MIA,Miami Heat,10,552,12221,5059,3158,388,0.499,0.232,0.728,22.1,9.2,5.7,0.7,28.4,0.112,-1.8,0.6,1992,0.158616905,0.127847674
2,43,210,0.028205128,1992,Predrag Danilovi?,SG,,GSW,Golden State Warriors,2,75,2331,957,182,149,0.439,0.379,0.789,31.1,12.8,2.4,2,4.2,0.087,-0.7,0.8,1992,0.025795829,-0.002409299
2,44,200,0.025641026,1992,Henry Williams#,G,UNC Charlotte,SAS,San Antonio Spurs,0,0,0,0,0,0,,,,,,,,0,,,0,1992,0.002744237,-0.022896789
2,45,190,0.023076923,1992,Chris King,F,Wake Forest,SEA,Seattle/Oklahoma City Thunder ,3,103,2058,693,311,116,0.423,0.383,0.633,20,6.7,3,1.1,1,0.023,-2.8,-0.4,1992,0.008232711,-0.014844212
2,46,180,0.020512821,1992,Robert Werdann,C,St. John's,DEN,Denver Nuggets,3,47,273,101,81,9,0.378,0,0.574,5.8,2.1,1.7,0.2,0.1,0.026,-6.3,-0.3,1992,0.003293085,-0.017219736
